Frame 59: X=123, Y=993, Radius=773
Frame 59: X=293, Y=248, Radius=39
Frame 59: X=109, Y=112, Radius=45
Frame 59: X=28, Y=109, Radius=28
Frame 59: X=272, Y=114, Radius=48
Frame 59: X=256, Y=23, Radius=24
Frame 59: X=184, Y=421, Radius=421
Frame 60: X=1024, Y=1765, Radius=55
Frame 60: X=708, Y=1767, Radius=137
Frame 60: X=689, Y=1739, Radius=30
Frame 60: X=582, Y=1738, Radius=37
Frame 60: X=988, Y=1738, Radius=11
Frame 60: X=240, Y=1724, Radius=13
Frame 60: X=1019, Y=1714, Radius=8
Frame 60: X=1020, Y=1684, Radius=12
Frame 60: X=1064, Y=1641, Radius=11
Frame 60: X=273, Y=1653, Radius=16
Frame 60: X=296, Y=1623, Radius=31
Frame 60: X=95, Y=1673, Radius=62
Frame 60: X=1019, Y=1588, Radius=24
Frame 60: X=1031, Y=1581, Radius=48
Frame 60: X=62, Y=1659, Radius=101
Frame 60: X=55, Y=1565, Radius=23
Frame 60: X=964, Y=1642, Radius=101
Frame 60: X=955, Y=1631, Radius=105
Frame 60: X=308, Y=1497, Radius=31
Frame 60: X=953, Y=1502, Radius=22
Frame 60: X=1048, Y=1470, Radius=31
Frame 60: X=54, Y=1500, Radius=44
Frame 60: X=273, Y=1461, Radius=28
Frame 60: X=153, Y=1419, Radius=12
Frame 60: X=864, Y=1405, Radius=17
Frame 60: X=69, Y=1409, Radius=27
Frame 60: X=142, Y=1367, Radius=20
Frame 60: X=88, Y=1365, Radius=15
Frame 60: X=996, Y=1367, Radius=24
Frame 60: X=66, Y=1391, Radius=33
Frame 60: X=33, Y=1485, Radius=132
Frame 60: X=1062, Y=1364, Radius=19
Frame 60: X=930, Y=1373, Radius=32
Frame 60: X=1048, Y=1383, Radius=54
Frame 60: X=80, Y=1348, Radius=81
Frame 60: X=1051, Y=1348, Radius=32
Frame 60: X=986, Y=1327, Radius=11
Frame 60: X=1056, Y=1325, Radius=24
Frame 60: X=862, Y=1331, Radius=17
Frame 60: X=1035, Y=1314, Radius=27
Frame 60: X=972, Y=1505, Radius=220
Frame 60: X=322, Y=1256, Radius=28
Frame 60: X=1011, Y=1255, Radius=12
Frame 60: X=993, Y=1241, Radius=12
Frame 60: X=971, Y=1235, Radius=7
Frame 60: X=166, Y=1268, Radius=78
Frame 60: X=1062, Y=1205, Radius=19
Frame 60: X=921, Y=1252, Radius=83
Frame 60: X=161, Y=1177, Radius=19
Frame 60: X=858, Y=1194, Radius=31
Frame 60: X=1064, Y=1176, Radius=17
Frame 60: X=298, Y=1204, Radius=46
Frame 60: X=285, Y=1260, Radius=102
Frame 60: X=993, Y=1219, Radius=76
Frame 60: X=1009, Y=1147, Radius=58
Frame 60: X=326, Y=1144, Radius=30
Frame 60: X=173, Y=1151, Radius=18
Frame 60: X=831, Y=1149, Radius=31
Frame 60: X=971, Y=1119, Radius=6
Frame 60: X=858, Y=1134, Radius=18
Frame 60: X=1076, Y=1132, Radius=18
Frame 60: X=1011, Y=1115, Radius=14
Frame 60: X=17, Y=1108, Radius=17
Frame 60: X=177, Y=1109, Radius=17
Frame 60: X=418, Y=1179, Radius=89
Frame 60: X=1057, Y=1085, Radius=22
Frame 60: X=848, Y=1085, Radius=28
Frame 60: X=1041, Y=1046, Radius=37
Frame 60: X=951, Y=1091, Radius=49
Frame 60: X=358, Y=1062, Radius=38
Frame 60: X=917, Y=1031, Radius=10
Frame 60: X=850, Y=1031, Radius=13
Frame 60: X=969, Y=1012, Radius=16
Frame 60: X=174, Y=1043, Radius=46
Frame 60: X=1038, Y=995, Radius=9
Frame 60: X=1055, Y=981, Radius=24
Frame 60: X=1058, Y=970, Radius=10
Frame 60: X=958, Y=971, Radius=6
Frame 60: X=1070, Y=959, Radius=10
Frame 60: X=984, Y=954, Radius=9
Frame 60: X=939, Y=1208, Radius=267
Frame 60: X=1010, Y=992, Radius=85
Frame 60: X=339, Y=955, Radius=18
Frame 60: X=338, Y=957, Radius=34
Frame 60: X=851, Y=951, Radius=32
Frame 60: X=104, Y=972, Radius=50
Frame 60: X=971, Y=1347, Radius=430
Frame 60: X=109, Y=980, Radius=60
Frame 60: X=295, Y=972, Radius=60
Frame 60: X=899, Y=915, Radius=13
Frame 60: X=574, Y=893, Radius=14
Frame 60: X=1054, Y=903, Radius=29
Frame 60: X=559, Y=883, Radius=22
Frame 60: X=585, Y=876, Radius=5
Frame 60: X=70, Y=1100, Radius=230
Frame 60: X=636, Y=874, Radius=33
Frame 60: X=572, Y=865, Radius=26
Frame 60: X=1059, Y=860, Radius=20
Frame 60: X=635, Y=863, Radius=12
Frame 60: X=613, Y=859, Radius=8
Frame 60: X=732, Y=881, Radius=27
Frame 60: X=653, Y=847, Radius=12
Frame 60: X=188, Y=907, Radius=67
Frame 60: X=568, Y=843, Radius=32
Frame 60: X=636, Y=834, Radius=32
Frame 60: X=567, Y=828, Radius=28
Frame 60: X=569, Y=817, Radius=30
Frame 60: X=637, Y=808, Radius=32
Frame 60: X=568, Y=807, Radius=32
Frame 60: X=167, Y=878, Radius=78
Frame 60: X=160, Y=872, Radius=76
Frame 60: X=602, Y=850, Radius=90
Frame 60: X=930, Y=809, Radius=43
Frame 60: X=971, Y=756, Radius=57
Frame 60: X=204, Y=754, Radius=60
Frame 60: X=54, Y=772, Radius=110
Frame 60: X=1023, Y=710, Radius=38
Frame 60: X=67, Y=665, Radius=29
Frame 60: X=51, Y=659, Radius=52
Frame 60: X=204, Y=673, Radius=20
Frame 60: X=777, Y=631, Radius=44
Frame 60: X=608, Y=626, Radius=73
Frame 60: X=452, Y=626, Radius=75
Frame 60: X=215, Y=627, Radius=53
Frame 60: X=580, Y=1193, Radius=633
Frame 60: X=134, Y=630, Radius=61
Frame 60: X=606, Y=568, Radius=33
Frame 60: X=606, Y=562, Radius=33
Frame 60: X=606, Y=554, Radius=33
Frame 60: X=606, Y=547, Radius=33
Frame 60: X=141, Y=623, Radius=80
Frame 60: X=606, Y=540, Radius=33
Frame 60: X=188, Y=573, Radius=40
Frame 60: X=606, Y=532, Radius=33
Frame 60: X=661, Y=548, Radius=30
Frame 60: X=605, Y=551, Radius=61
Frame 60: X=815, Y=538, Radius=63
Frame 60: X=951, Y=679, Radius=225
Frame 60: X=668, Y=485, Radius=153
Frame 60: X=184, Y=537, Radius=61
Frame 60: X=436, Y=477, Radius=77
Frame 60: X=73, Y=468, Radius=47
Frame 60: X=11, Y=466, Radius=11
Frame 60: X=204, Y=497, Radius=52
Frame 60: X=224, Y=470, Radius=62
Frame 60: X=223, Y=380, Radius=25
Frame 60: X=90, Y=287, Radius=49
Frame 60: X=19, Y=285, Radius=19
Frame 60: X=236, Y=292, Radius=23
Frame 60: X=198, Y=285, Radius=29
Frame 60: X=170, Y=290, Radius=59
Frame 60: X=127, Y=994, Radius=773
Frame 60: X=291, Y=231, Radius=21
Frame 60: X=277, Y=142, Radius=19
Frame 60: X=110, Y=112, Radius=45
Frame 60: X=28, Y=109, Radius=28
Frame 60: X=268, Y=84, Radius=36
Frame 60: X=256, Y=23, Radius=23
Frame 60: X=184, Y=421, Radius=421
Frame 61: X=711, Y=1766, Radius=135
Frame 61: X=685, Y=1739, Radius=54
Frame 61: X=570, Y=1737, Radius=24
Frame 61: X=240, Y=1725, Radius=13
Frame 61: X=1009, Y=1708, Radius=16
Frame 61: X=1016, Y=1684, Radius=19
Frame 61: X=955, Y=1701, Radius=35
Frame 61: X=1064, Y=1641, Radius=11
Frame 61: X=273, Y=1660, Radius=24
Frame 61: X=298, Y=1624, Radius=30
Frame 61: X=95, Y=1672, Radius=61
Frame 61: X=1019, Y=1589, Radius=24
Frame 61: X=1031, Y=1581, Radius=48
Frame 61: X=62, Y=1659, Radius=101
Frame 61: X=48, Y=1569, Radius=22
Frame 61: X=964, Y=1642, Radius=102
Frame 61: X=953, Y=1601, Radius=64
Frame 61: X=307, Y=1496, Radius=31
Frame 61: X=953, Y=1508, Radius=26
Frame 61: X=1047, Y=1470, Radius=32
Frame 61: X=149, Y=1444, Radius=8
Frame 61: X=933, Y=1436, Radius=17
Frame 61: X=864, Y=1405, Radius=17
Frame 61: X=69, Y=1410, Radius=26
Frame 61: X=917, Y=1400, Radius=23
Frame 61: X=141, Y=1367, Radius=20
Frame 61: X=996, Y=1366, Radius=24
Frame 61: X=89, Y=1366, Radius=16
Frame 61: X=62, Y=1437, Radius=79
Frame 61: X=33, Y=1485, Radius=132
Frame 61: X=1046, Y=1394, Radius=63
Frame 61: X=1034, Y=1350, Radius=12
Frame 61: X=929, Y=1376, Radius=36
Frame 61: X=1012, Y=1351, Radius=12
Frame 61: X=80, Y=1348, Radius=80
Frame 61: X=1052, Y=1347, Radius=33
Frame 61: X=986, Y=1326, Radius=11
Frame 61: X=1056, Y=1325, Radius=24
Frame 61: X=862, Y=1331, Radius=17
Frame 61: X=1033, Y=1324, Radius=18
Frame 61: X=1040, Y=1296, Radius=9
Frame 61: X=1019, Y=1517, Radius=239
Frame 61: X=861, Y=1297, Radius=13
Frame 61: X=281, Y=1318, Radius=54
Frame 61: X=334, Y=1263, Radius=17
Frame 61: X=1015, Y=1255, Radius=13
Frame 61: X=993, Y=1240, Radius=12
Frame 61: X=922, Y=1272, Radius=66
Frame 61: X=990, Y=1206, Radius=22
Frame 61: X=166, Y=1268, Radius=78
Frame 61: X=1060, Y=1219, Radius=33
Frame 61: X=918, Y=1186, Radius=18
Frame 61: X=161, Y=1177, Radius=19
Frame 61: X=858, Y=1189, Radius=26
Frame 61: X=298, Y=1206, Radius=45
Frame 61: X=1064, Y=1176, Radius=18
Frame 61: X=993, Y=1220, Radius=76
Frame 61: X=325, Y=1147, Radius=29
Frame 61: X=1009, Y=1146, Radius=58
Frame 61: X=1076, Y=1135, Radius=15
Frame 61: X=831, Y=1149, Radius=31
Frame 61: X=970, Y=1119, Radius=6
Frame 61: X=858, Y=1134, Radius=18
Frame 61: X=1012, Y=1116, Radius=13
Frame 61: X=17, Y=1108, Radius=17
Frame 61: X=63, Y=1212, Radius=117
Frame 61: X=175, Y=1130, Radius=38
Frame 61: X=419, Y=1179, Radius=89
Frame 61: X=1057, Y=1085, Radius=22
Frame 61: X=294, Y=1105, Radius=35
Frame 61: X=180, Y=1076, Radius=12
Frame 61: X=845, Y=1085, Radius=28
Frame 61: X=1041, Y=1046, Radius=38
Frame 61: X=951, Y=1091, Radius=49
Frame 61: X=850, Y=1031, Radius=13
Frame 61: X=358, Y=1059, Radius=42
Frame 61: X=177, Y=1029, Radius=32
Frame 61: X=901, Y=1001, Radius=14
Frame 61: X=1039, Y=998, Radius=12
Frame 61: X=1055, Y=981, Radius=24
Frame 61: X=1058, Y=970, Radius=11
Frame 61: X=958, Y=972, Radius=6
Frame 61: X=1071, Y=959, Radius=10
Frame 61: X=939, Y=1210, Radius=269
Frame 61: X=1010, Y=992, Radius=85
Frame 61: X=338, Y=955, Radius=18
Frame 61: X=337, Y=957, Radius=34
Frame 61: X=850, Y=951, Radius=32
Frame 61: X=104, Y=972, Radius=50
Frame 61: X=971, Y=1347, Radius=430
Frame 61: X=108, Y=997, Radius=77
Frame 61: X=190, Y=945, Radius=29
Frame 61: X=295, Y=972, Radius=60
Frame 61: X=1023, Y=916, Radius=5
Frame 61: X=935, Y=910, Radius=16
Frame 61: X=899, Y=915, Radius=13
Frame 61: X=574, Y=893, Radius=14
Frame 61: X=1054, Y=903, Radius=29
Frame 61: X=567, Y=882, Radius=31
Frame 61: X=585, Y=876, Radius=5
Frame 61: X=66, Y=991, Radius=123
Frame 61: X=636, Y=874, Radius=33
Frame 61: X=564, Y=866, Radius=18
Frame 61: X=1058, Y=860, Radius=21
Frame 61: X=656, Y=863, Radius=11
Frame 61: X=635, Y=864, Radius=12
Frame 61: X=733, Y=881, Radius=27
Frame 61: X=617, Y=858, Radius=12
Frame 61: X=656, Y=848, Radius=10
Frame 61: X=616, Y=845, Radius=8
Frame 61: X=192, Y=877, Radius=36
Frame 61: X=568, Y=843, Radius=32
Frame 61: X=636, Y=834, Radius=32
Frame 61: X=572, Y=827, Radius=23
Frame 61: X=569, Y=817, Radius=30
Frame 61: X=637, Y=808, Radius=32
Frame 61: X=569, Y=806, Radius=32
Frame 61: X=166, Y=877, Radius=77
Frame 61: X=161, Y=873, Radius=76
Frame 61: X=602, Y=850, Radius=90
Frame 61: X=930, Y=809, Radius=42
Frame 61: X=202, Y=789, Radius=26
Frame 61: X=205, Y=727, Radius=33
Frame 61: X=54, Y=772, Radius=110
Frame 61: X=968, Y=717, Radius=70
Frame 61: X=67, Y=665, Radius=29
Frame 61: X=51, Y=660, Radius=52
Frame 61: X=204, Y=673, Radius=20
Frame 61: X=777, Y=631, Radius=44
Frame 61: X=596, Y=626, Radius=61
Frame 61: X=452, Y=626, Radius=75
Frame 61: X=275, Y=596, Radius=23
Frame 61: X=580, Y=1193, Radius=633
Frame 61: X=606, Y=568, Radius=33
Frame 61: X=215, Y=621, Radius=60
Frame 61: X=606, Y=562, Radius=33
Frame 61: X=135, Y=623, Radius=68
Frame 61: X=606, Y=554, Radius=33
Frame 61: X=606, Y=547, Radius=33
Frame 61: X=141, Y=623, Radius=78
Frame 61: X=606, Y=540, Radius=33
Frame 61: X=655, Y=556, Radius=21
Frame 61: X=606, Y=532, Radius=33
Frame 61: X=605, Y=552, Radius=60
Frame 61: X=905, Y=699, Radius=200
Frame 61: X=815, Y=538, Radius=63
Frame 61: X=950, Y=679, Radius=225
Frame 61: X=190, Y=547, Radius=65
Frame 61: X=669, Y=485, Radius=155
Frame 61: X=479, Y=478, Radius=33
Frame 61: X=184, Y=537, Radius=61
Frame 61: X=397, Y=475, Radius=47
Frame 61: X=74, Y=468, Radius=47
Frame 61: X=11, Y=466, Radius=11
Frame 61: X=223, Y=477, Radius=69
Frame 61: X=181, Y=419, Radius=21
Frame 61: X=223, Y=380, Radius=25
Frame 61: X=246, Y=1025, Radius=706
Frame 61: X=90, Y=288, Radius=49
Frame 61: X=19, Y=285, Radius=19
Frame 61: X=169, Y=300, Radius=30
Frame 61: X=198, Y=281, Radius=30
Frame 61: X=128, Y=994, Radius=773
Frame 61: X=294, Y=248, Radius=37
Frame 61: X=110, Y=112, Radius=45
Frame 61: X=28, Y=109, Radius=28
Frame 61: X=265, Y=81, Radius=82
Frame 61: X=185, Y=421, Radius=421
Frame 62: X=708, Y=1764, Radius=132
Frame 62: X=698, Y=1738, Radius=32
Frame 62: X=585, Y=1738, Radius=34
Frame 62: X=296, Y=1733, Radius=61
Frame 62: X=1015, Y=1684, Radius=19
Frame 62: X=88, Y=1673, Radius=19
Frame 62: X=1065, Y=1642, Radius=11
Frame 62: X=272, Y=1660, Radius=24
Frame 62: X=297, Y=1624, Radius=30
Frame 62: X=15, Y=1681, Radius=63
Frame 62: X=36, Y=1614, Radius=9
Frame 62: X=952, Y=1672, Radius=64
Frame 62: X=97, Y=1655, Radius=63
Frame 62: X=77, Y=1598, Radius=31
Frame 62: X=1031, Y=1581, Radius=48
Frame 62: X=1027, Y=1660, Radius=103
Frame 62: X=964, Y=1642, Radius=102
Frame 62: X=48, Y=1561, Radius=25
Frame 62: X=143, Y=1532, Radius=19
Frame 62: X=954, Y=1559, Radius=49
Frame 62: X=308, Y=1496, Radius=31
Frame 62: X=1047, Y=1470, Radius=32
Frame 62: X=56, Y=1486, Radius=30
Frame 62: X=150, Y=1448, Radius=16
Frame 62: X=274, Y=1456, Radius=34
Frame 62: X=865, Y=1406, Radius=17
Frame 62: X=918, Y=1404, Radius=17
Frame 62: X=70, Y=1407, Radius=22
Frame 62: X=996, Y=1368, Radius=24
Frame 62: X=117, Y=1364, Radius=44
Frame 62: X=67, Y=1387, Radius=29
Frame 62: X=33, Y=1485, Radius=131
Frame 62: X=1046, Y=1382, Radius=54
Frame 62: X=80, Y=1348, Radius=80
Frame 62: X=986, Y=1327, Radius=11
Frame 62: X=1052, Y=1342, Radius=37
Frame 62: X=862, Y=1331, Radius=17
Frame 62: X=1033, Y=1325, Radius=18
Frame 62: X=1039, Y=1296, Radius=8
Frame 62: X=986, Y=1425, Radius=143
Frame 62: X=281, Y=1317, Radius=54
Frame 62: X=1013, Y=1256, Radius=10
Frame 62: X=992, Y=1240, Radius=12
Frame 62: X=973, Y=1236, Radius=9
Frame 62: X=992, Y=1206, Radius=20
Frame 62: X=1004, Y=1199, Radius=19
Frame 62: X=166, Y=1271, Radius=82
Frame 62: X=1060, Y=1220, Radius=35
Frame 62: X=924, Y=1287, Radius=117
Frame 62: X=155, Y=1176, Radius=18
Frame 62: X=856, Y=1194, Radius=30
Frame 62: X=1054, Y=1165, Radius=8
Frame 62: X=1064, Y=1176, Radius=18
Frame 62: X=324, Y=1215, Radius=62
Frame 62: X=1009, Y=1162, Radius=30
Frame 62: X=974, Y=1157, Radius=15
Frame 62: X=994, Y=1220, Radius=76
Frame 62: X=1009, Y=1146, Radius=58
Frame 62: X=325, Y=1144, Radius=30
Frame 62: X=94, Y=1134, Radius=20
Frame 62: X=1076, Y=1135, Radius=15
Frame 62: X=831, Y=1149, Radius=31
Frame 62: X=972, Y=1119, Radius=7
Frame 62: X=858, Y=1134, Radius=18
Frame 62: X=1012, Y=1116, Radius=12
Frame 62: X=175, Y=1130, Radius=38
Frame 62: X=419, Y=1180, Radius=89
Frame 62: X=1057, Y=1085, Radius=22
Frame 62: X=845, Y=1085, Radius=28
Frame 62: X=951, Y=1091, Radius=49
Frame 62: X=917, Y=1031, Radius=10
Frame 62: X=850, Y=1031, Radius=13
Frame 62: X=358, Y=1059, Radius=42
Frame 62: X=967, Y=1012, Radius=15
Frame 62: X=176, Y=1043, Radius=45
Frame 62: X=1055, Y=982, Radius=24
Frame 62: X=958, Y=971, Radius=6
Frame 62: X=338, Y=965, Radius=10
Frame 62: X=1071, Y=959, Radius=10
Frame 62: X=991, Y=957, Radius=14
Frame 62: X=940, Y=1224, Radius=283
Frame 62: X=1011, Y=991, Radius=85
Frame 62: X=338, Y=945, Radius=10
Frame 62: X=338, Y=957, Radius=34
Frame 62: X=972, Y=1347, Radius=429
Frame 62: X=109, Y=980, Radius=60
Frame 62: X=850, Y=950, Radius=33
Frame 62: X=103, Y=978, Radius=61
Frame 62: X=296, Y=974, Radius=58
Frame 62: X=899, Y=915, Radius=13
Frame 62: X=928, Y=910, Radius=11
Frame 62: X=574, Y=893, Radius=14
Frame 62: X=1054, Y=903, Radius=29
Frame 62: X=568, Y=882, Radius=31
Frame 62: X=585, Y=875, Radius=6
Frame 62: X=636, Y=874, Radius=33
Frame 62: X=70, Y=1099, Radius=230
Frame 62: X=1058, Y=860, Radius=21
Frame 62: X=647, Y=862, Radius=20
Frame 62: X=733, Y=881, Radius=27
Frame 62: X=617, Y=858, Radius=12
Frame 62: X=194, Y=911, Radius=63
Frame 62: X=568, Y=843, Radius=32
Frame 62: X=636, Y=834, Radius=32
Frame 62: X=573, Y=827, Radius=24
Frame 62: X=569, Y=817, Radius=30
Frame 62: X=637, Y=808, Radius=32
Frame 62: X=569, Y=806, Radius=32
Frame 62: X=166, Y=877, Radius=77
Frame 62: X=161, Y=873, Radius=75
Frame 62: X=602, Y=850, Radius=90
Frame 62: X=931, Y=809, Radius=42
Frame 62: X=203, Y=762, Radius=69
Frame 62: X=54, Y=772, Radius=110
Frame 62: X=968, Y=717, Radius=69
Frame 62: X=67, Y=665, Radius=29
Frame 62: X=51, Y=660, Radius=52
Frame 62: X=203, Y=673, Radius=20
Frame 62: X=137, Y=676, Radius=24
Frame 62: X=777, Y=631, Radius=44
Frame 62: X=597, Y=626, Radius=62
Frame 62: X=452, Y=626, Radius=75
Frame 62: X=142, Y=613, Radius=36
Frame 62: X=638, Y=1185, Radius=617
Frame 62: X=606, Y=568, Radius=33
Frame 62: X=606, Y=562, Radius=33
Frame 62: X=135, Y=623, Radius=68
Frame 62: X=606, Y=554, Radius=33
Frame 62: X=215, Y=615, Radius=66
Frame 62: X=606, Y=547, Radius=33
Frame 62: X=606, Y=540, Radius=33
Frame 62: X=606, Y=533, Radius=33
Frame 62: X=188, Y=569, Radius=42
Frame 62: X=655, Y=549, Radius=29
Frame 62: X=605, Y=552, Radius=60
Frame 62: X=815, Y=538, Radius=63
Frame 62: X=951, Y=680, Radius=225
Frame 62: X=184, Y=537, Radius=60
Frame 62: X=585, Y=482, Radius=236
Frame 62: X=60, Y=467, Radius=60
Frame 62: X=197, Y=472, Radius=77
Frame 62: X=35, Y=404, Radius=40
Frame 62: X=223, Y=380, Radius=25
Frame 62: X=90, Y=288, Radius=49
Frame 62: X=19, Y=285, Radius=19
Frame 62: X=168, Y=310, Radius=40
Frame 62: X=197, Y=282, Radius=30
Frame 62: X=129, Y=995, Radius=774
Frame 62: X=294, Y=247, Radius=37
Frame 62: X=109, Y=113, Radius=44
Frame 62: X=28, Y=110, Radius=28
Frame 62: X=266, Y=74, Radius=75
Frame 62: X=184, Y=421, Radius=421
Frame 63: X=705, Y=1764, Radius=136
Frame 63: X=785, Y=1757, Radius=22
Frame 63: X=1033, Y=1747, Radius=46
Frame 63: X=653, Y=1738, Radius=61
Frame 63: X=940, Y=1745, Radius=20
Frame 63: X=1015, Y=1684, Radius=19
Frame 63: X=933, Y=1698, Radius=24
Frame 63: X=88, Y=1672, Radius=19
Frame 63: X=272, Y=1660, Radius=24
Frame 63: X=297, Y=1623, Radius=30
Frame 63: X=136, Y=1626, Radius=16
Frame 63: X=953, Y=1672, Radius=64
Frame 63: X=96, Y=1654, Radius=50
Frame 63: X=1031, Y=1582, Radius=48
Frame 63: X=62, Y=1660, Radius=100
Frame 63: X=78, Y=1587, Radius=69
Frame 63: X=964, Y=1641, Radius=102
Frame 63: X=956, Y=1573, Radius=35
Frame 63: X=49, Y=1554, Radius=35
Frame 63: X=143, Y=1523, Radius=27
Frame 63: X=308, Y=1496, Radius=31
Frame 63: X=24, Y=1531, Radius=70
Frame 63: X=1047, Y=1470, Radius=32
Frame 63: X=151, Y=1443, Radius=9
Frame 63: X=57, Y=1472, Radius=41
Frame 63: X=274, Y=1453, Radius=31
Frame 63: X=865, Y=1405, Radius=16
Frame 63: X=68, Y=1431, Radius=47
Frame 63: X=996, Y=1368, Radius=24
Frame 63: X=146, Y=1367, Radius=15
Frame 63: X=100, Y=1366, Radius=27
Frame 63: X=67, Y=1386, Radius=29
Frame 63: X=41, Y=1407, Radius=54
Frame 63: X=1047, Y=1383, Radius=53
Frame 63: X=14, Y=1339, Radius=14
Frame 63: X=89, Y=1345, Radius=72
Frame 63: X=1052, Y=1347, Radius=34
Frame 63: X=986, Y=1327, Radius=11
Frame 63: X=1056, Y=1325, Radius=25
Frame 63: X=862, Y=1331, Radius=17
Frame 63: X=1033, Y=1324, Radius=17
Frame 63: X=1042, Y=1296, Radius=10
Frame 63: X=973, Y=1513, Radius=228
Frame 63: X=412, Y=1263, Radius=8
Frame 63: X=320, Y=1264, Radius=29
Frame 63: X=1013, Y=1255, Radius=10
Frame 63: X=996, Y=1242, Radius=16
Frame 63: X=992, Y=1206, Radius=21
Frame 63: X=1059, Y=1230, Radius=43
Frame 63: X=419, Y=1199, Radius=24
Frame 63: X=926, Y=1326, Radius=157
Frame 63: X=151, Y=1261, Radius=92
Frame 63: X=855, Y=1189, Radius=25
Frame 63: X=1063, Y=1175, Radius=17
Frame 63: X=1008, Y=1162, Radius=29
Frame 63: X=298, Y=1203, Radius=47
Frame 63: X=971, Y=1157, Radius=12
Frame 63: X=994, Y=1220, Radius=76
Frame 63: X=325, Y=1148, Radius=29
Frame 63: X=421, Y=1157, Radius=13
Frame 63: X=1009, Y=1146, Radius=58
Frame 63: X=945, Y=1336, Radius=197
Frame 63: X=925, Y=1135, Radius=13
Frame 63: X=831, Y=1149, Radius=31
Frame 63: X=972, Y=1119, Radius=7
Frame 63: X=858, Y=1134, Radius=18
Frame 63: X=1076, Y=1132, Radius=18
Frame 63: X=1012, Y=1116, Radius=12
Frame 63: X=34, Y=1110, Radius=14
Frame 63: X=175, Y=1131, Radius=38
Frame 63: X=414, Y=1173, Radius=83
Frame 63: X=1057, Y=1085, Radius=22
Frame 63: X=848, Y=1085, Radius=28
Frame 63: X=102, Y=1062, Radius=18
Frame 63: X=951, Y=1091, Radius=49
Frame 63: X=95, Y=1067, Radius=38
Frame 63: X=358, Y=1058, Radius=39
Frame 63: X=850, Y=1031, Radius=13
Frame 63: X=917, Y=1028, Radius=14
Frame 63: X=176, Y=1048, Radius=41
Frame 63: X=1055, Y=982, Radius=24
Frame 63: X=957, Y=971, Radius=6
Frame 63: X=338, Y=966, Radius=10
Frame 63: X=1070, Y=959, Radius=10
Frame 63: X=990, Y=955, Radius=14
Frame 63: X=857, Y=961, Radius=27
Frame 63: X=931, Y=1038, Radius=97
Frame 63: X=1010, Y=992, Radius=85
Frame 63: X=339, Y=946, Radius=10
Frame 63: X=338, Y=957, Radius=34
Frame 63: X=972, Y=1347, Radius=429
Frame 63: X=110, Y=975, Radius=55
Frame 63: X=103, Y=971, Radius=54
Frame 63: X=295, Y=972, Radius=60
Frame 63: X=899, Y=915, Radius=13
Frame 63: X=928, Y=910, Radius=11
Frame 63: X=574, Y=893, Radius=14
Frame 63: X=1054, Y=903, Radius=29
Frame 63: X=568, Y=882, Radius=31
Frame 63: X=585, Y=876, Radius=5
Frame 63: X=70, Y=1100, Radius=230
Frame 63: X=636, Y=874, Radius=33
Frame 63: X=564, Y=866, Radius=18
Frame 63: X=1058, Y=860, Radius=21
Frame 63: X=656, Y=863, Radius=11
Frame 63: X=638, Y=862, Radius=17
Frame 63: X=617, Y=858, Radius=12
Frame 63: X=734, Y=881, Radius=27
Frame 63: X=190, Y=919, Radius=76
Frame 63: X=568, Y=843, Radius=32
Frame 63: X=636, Y=834, Radius=32
Frame 63: X=573, Y=827, Radius=24
Frame 63: X=569, Y=817, Radius=30
Frame 63: X=637, Y=808, Radius=32
Frame 63: X=569, Y=806, Radius=32
Frame 63: X=166, Y=877, Radius=77
Frame 63: X=161, Y=874, Radius=74
Frame 63: X=602, Y=850, Radius=90
Frame 63: X=930, Y=812, Radius=45
Frame 63: X=203, Y=761, Radius=68
Frame 63: X=54, Y=772, Radius=110
Frame 63: X=968, Y=719, Radius=69
Frame 63: X=67, Y=665, Radius=29
Frame 63: X=52, Y=661, Radius=52
Frame 63: X=203, Y=673, Radius=20
Frame 63: X=777, Y=631, Radius=44
Frame 63: X=597, Y=626, Radius=62
Frame 63: X=452, Y=626, Radius=75
Frame 63: X=139, Y=652, Radius=48
Frame 63: X=275, Y=614, Radius=41
Frame 63: X=569, Y=1194, Radius=637
Frame 63: X=606, Y=569, Radius=33
Frame 63: X=215, Y=621, Radius=59
Frame 63: X=606, Y=562, Radius=33
Frame 63: X=135, Y=623, Radius=69
Frame 63: X=606, Y=554, Radius=33
Frame 63: X=606, Y=547, Radius=33
Frame 63: X=606, Y=540, Radius=33
Frame 63: X=606, Y=532, Radius=33
Frame 63: X=188, Y=570, Radius=41
Frame 63: X=655, Y=550, Radius=31
Frame 63: X=605, Y=552, Radius=60
Frame 63: X=815, Y=538, Radius=63
Frame 63: X=183, Y=547, Radius=51
Frame 63: X=951, Y=679, Radius=225
Frame 63: X=646, Y=485, Radius=176
Frame 63: X=419, Y=477, Radius=48
Frame 63: X=60, Y=467, Radius=60
Frame 63: X=202, Y=486, Radius=62
Frame 63: X=227, Y=428, Radius=20
Frame 63: X=34, Y=415, Radius=32
Frame 63: X=223, Y=377, Radius=29
Frame 63: X=244, Y=1017, Radius=713
Frame 63: X=90, Y=288, Radius=49
Frame 63: X=19, Y=285, Radius=19
Frame 63: X=169, Y=301, Radius=30
Frame 63: X=197, Y=283, Radius=30
Frame 63: X=126, Y=993, Radius=773
Frame 63: X=295, Y=248, Radius=38
